,page_id,text,time,reactions,url
191,هوا سبورت - Hawa sport,"بداية المباراة :
سورية 🆚 المالديف
#hawa_sport",٤ يونيو، الساعة ٦:٥٩ م,تفاعل ‏٦٩٥‏ من الأشخاص مع هذا المنشور;تفاعل ‏٦٨٢‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٠‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣‏ من الأشخاص مع ‏هاهاها‏,https://touch.facebook.com/story.php?story_fbid=2950979048522985&id=1443089249311980&anchor_composer=false
192,هوا سبورت - Hawa sport,لأول مرة في مسيرته الاحترافية، ليبرون جيمس يخرج من الدور الأول للبلاي اوفس..,٤ يونيو، الساعة ٦:٣٠ م,تفاعل ‏٨٦٥‏ من الأشخاص مع هذا المنشور;تفاعل ‏٨٤٣‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١١‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٥‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٥‏ من الأشخاص مع ‏واااو‏;تفاعل شخص واحد مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2950959975191559&id=1443089249311980&anchor_composer=false
193,هوا سبورت - Hawa sport,رسمياً: نادي #تشيلسي يعلن عن تجديد عقد لاعبه تياغو سيلفا حتى يونيو 2022..,٤ يونيو، الساعة ٦:٢١ م,تفاعل ‏٦٣٤‏ من الأشخاص مع هذا المنشور;تفاعل ‏٦١٤‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٧‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢‏ من الأشخاص مع ‏أدعمه‏;تفاعل شخص واحد مع ‏هاهاها‏,https://touch.facebook.com/story.php?story_fbid=2950953081858915&id=1443089249311980&anchor_composer=false
194,هوا سبورت - Hawa sport,تشكيلة منتخب سوريا لمواجهة المالديف بعد قليل,٤ يونيو، الساعة ٥:٣٣ م,تفاعل ‏١٫٤ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٣ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢٥‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٧‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٤‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٢‏ من الأشخاص مع ‏أغضبني‏;تفاعل شخص واحد مع ‏أحزنني‏,https://touch.facebook.com/story.php?story_fbid=2950923908528499&id=1443089249311980&anchor_composer=false
195,هوا سبورت - Hawa sport,"[ شنايدر ، روبن ]
🔘 حملوا ""هولندا"" على أكتافهم على مدار ⬅️ 10 سنوات
✔ رُبع نهائي يورو 2008
⬅️ الخسارة في الأوقات الإضافية.
✔ نهائي مونديال 2010 (الوصيف)
⬅️ الخسارة في الأوقات الإضافية.
✔ نُصف نهائي مونديال 2014
⬅️ الخسارة بركلات الحظ الترجيحية.
⬅️ ومن ثم الفوز على البرازيل بثلاثية والحصول على الميدالية البرونزية ""المركز الثالث"".
أساطير حقيقية في تاريخ هولندا 🦁 🧡",٤ يونيو، الساعة ٥:٠٠ م,تفاعل ‏١٫٧ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٤ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢٤٩‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٠‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٣‏ من الأشخاص مع ‏أحزنني‏;تفاعل شخص واحد مع ‏هاهاها‏,https://touch.facebook.com/story.php?story_fbid=2950903525197204&id=1443089249311980&anchor_composer=false
196,هوا سبورت - Hawa sport,رسمياً : تجديد عقد توماس توخيل مدرب #تشيلسي حتى عام 2024.,٤ يونيو، الساعة ٤:٠٩ م,تفاعل ‏٨٢٠‏ من الأشخاص مع هذا المنشور;تفاعل ‏٨٠٦‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٢‏ من الأشخاص مع ‏أحببته‏;تفاعل شخص واحد مع ‏هاهاها‏;تفاعل شخص واحد مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2950874728533417&id=1443089249311980&anchor_composer=false
197,هوا سبورت - Hawa sport,"حقيقةً فوز اليونان بيورو 2004 لا يتم الحديث عنه بشكل كافٍ.
فازوا في ربع النهائي ونصف النهائي والنهائي بثلاثة أهداف من رأسيات!🇬🇷🏆
اعتمدت اليونان طوال البطولة على دفاعها القوي وهجماتها المرتدة ورأسيات لاعبيها.👏
أقصت منتخبات تمتلك قوة هجومية ضاربة كفرنسا وتشيك والبرتغال✅
#هوا_اليورو",٤ يونيو، الساعة ٤:٠٠ م,تفاعل ‏١٫٧ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٦ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٥٨‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣‏ من الأشخاص مع ‏أدعمه‏;تفاعل شخص واحد مع ‏واااو‏,https://touch.facebook.com/story.php?story_fbid=2950869291867294&id=1443089249311980&anchor_composer=false
198,1,هاتولنا. البرازيل 😄,٥ يونيو، الساعة ٩:٣٩ ص,تفاعل ‏١٫٢ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٩٧٠‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢٧٧‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٧‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٢‏ من الأشخاص مع ‏أحزنني‏;تفاعل شخص واحد مع ‏واااو‏,https://touch.facebook.com/story.php?story_fbid=2951390838481806&id=1443089249311980&anchor_composer=false
199,1,"نهاية المباراة :
البرازيل 2
الإكوادور 0
#تصفيات_امريكا_الجنوبية_لكأس_العالم
#hawa_sport",٥ يونيو، الساعة ٥:٣٢ ص,تفاعل ‏٧٠٥‏ من الأشخاص مع هذا المنشور;تفاعل ‏٦٥٢‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٤٦‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٤‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٢‏ من الأشخاص مع ‏هاهاها‏;تفاعل شخص واحد مع ‏أغضبني‏,https://touch.facebook.com/story.php?story_fbid=2951284995159057&id=1443089249311980&anchor_composer=false
200,1,"جووووووول الثاني لمنتخب السامبا عن طريق نيمار من ضربة جزاء.
البرازيل 2
الإكوادور 0
#تصفيات_امريكا_الجنوبية_لكأس_العالم
#hawa_sport",٥ يونيو، الساعة ٥:٢٤ ص,تفاعل ‏١٫٤ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٤ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٣٤‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٢‏ من الأشخاص مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2951281895159367&id=1443089249311980&anchor_composer=false
201,1,"جووووووول الأول لمنتخب السامبا عن طريق ريشارليسون.
البرازيل 1
الإكوادور 0
#تصفيات_امريكا_الجنوبية_لكأس_العالم
#hawa_sport",٥ يونيو، الساعة ٤:٥٧ ص,تفاعل ‏٦٧٤‏ من الأشخاص مع هذا المنشور;تفاعل ‏٦٥٨‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٥‏ من الأشخاص مع ‏أحببته‏;تفاعل شخص واحد مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2951270008493889&id=1443089249311980&anchor_composer=false
202,1,"بداية الشوط الثاني :
البرازيل 0
الإكوادور 0
#تصفيات_امريكا_الجنوبية_لكأس_العالم
#hawa_sport",٥ يونيو، الساعة ٤:٣٦ ص,تفاعل ‏٢٢٢‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢٢٠‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢‏ من الأشخاص مع ‏أحببته‏,https://touch.facebook.com/story.php?story_fbid=2951260781828145&id=1443089249311980&anchor_composer=false
203,1,"نهاية الشوط الأول :
البرازيل 0
الإكوادور 0
#تصفيات_امريكا_الجنوبية_لكأس_العالم
#hawa_sport",٥ يونيو، الساعة ٤:١٩ ص,تفاعل ‏٣٩٨‏ من الأشخاص مع هذا المنشور;تفاعل ‏٣٩٤‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٣‏ من الأشخاص مع ‏أحببته‏;تفاعل شخص واحد مع ‏هاهاها‏,https://touch.facebook.com/story.php?story_fbid=2951254101828813&id=1443089249311980&anchor_composer=false
204,1,"بداية المباراة :
البرازيل 🆚 الإكوادور
#تصفيات_امريكا_الجنوبية_لكأس_العالم
#hawa_sport",٥ يونيو، الساعة ٣:٣٠ ص,تفاعل ‏٣٤٣‏ من الأشخاص مع هذا المنشور;تفاعل ‏٣٤١‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢‏ من الأشخاص مع ‏أحببته‏,https://touch.facebook.com/story.php?story_fbid=2951235458497344&id=1443089249311980&anchor_composer=false
205,1,"تشكيلة منتخب #البرازيل الرسمية لمواجهة #الإكوادور في تصفيات امريكا الجنوبية لكأس العالم..
#hawa_sport",٥ يونيو، الساعة ٢:٥٤ ص,تفاعل ‏٩٩٠‏ من الأشخاص مع هذا المنشور;تفاعل ‏٩٤٧‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٣٧‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٥‏ من الأشخاص مع ‏هاهاها‏;تفاعل شخص واحد مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2951219765165580&id=1443089249311980&anchor_composer=false
206,1,"منتخب ايطاليا في اخر 8 مباريات :
- فاز في 8 مباريات
- سجل 25 هدف
- لم يتلقي اي هدف
👏👏",٥ يونيو، الساعة ١٢:٤٢ ص,تفاعل ‏١٫٤ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٣ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٣٠‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٨‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٩‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٢‏ من الأشخاص مع ‏هاهاها‏,https://touch.facebook.com/story.php?story_fbid=2951163015171255&id=1443089249311980&anchor_composer=false
207,1,"في مباراة ودية : منتخب #إيطاليا يفوز على #التشيك برباعية نظيفة..
#hawa_sport",٥ يونيو، الساعة ١٢:٣٩ ص,تفاعل ‏٨٠٣‏ من الأشخاص مع هذا المنشور;تفاعل ‏٧٨٢‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٩‏ من الأشخاص مع ‏أحببته‏;تفاعل شخص واحد مع ‏واااو‏;تفاعل شخص واحد مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2951161628504727&id=1443089249311980&anchor_composer=false
208,1,🚨🚨 فشل المفاوضات بين كونتي وادارة توتنهام المدرب لم يقتنع بمشروع الادارة بالإضافة الى عدم التوصل الى اتفاق بشأن الراتب,٥ يونيو، الساعة ١٢:٣٣ ص,تفاعل ‏١ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٩٩٦‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٣‏ من الأشخاص مع ‏أحببته‏;تفاعل شخص واحد مع ‏واااو‏,https://touch.facebook.com/story.php?story_fbid=2951158995171657&id=1443089249311980&anchor_composer=false
209,1,الاتحادان الإسباني والبرتغالي لكرة القدم يعلنان تقديم ملف مشترك لاستضافة كأس العالم 2030,٤ يونيو، الساعة ١١:٢١ م,تفاعل ‏١٫٥ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٥ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢٨‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٥‏ من الأشخاص مع ‏أدعمه‏;تفاعل شخص واحد مع ‏هاهاها‏,https://touch.facebook.com/story.php?story_fbid=2951116431842580&id=1443089249311980&anchor_composer=false
210,1,"إسبانيا 0-0 البرتغال
انتهاء المباراة الودية الدولية بين #إسبانيا_البرتغال بالتعادل السلبي",٤ يونيو، الساعة ١١:٢٠ م,تفاعل ‏١٫٣ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٣ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٥‏ من الأشخاص مع ‏أحببته‏;تفاعل شخص واحد مع ‏واااو‏,https://touch.facebook.com/story.php?story_fbid=2951115975175959&id=1443089249311980&anchor_composer=false
211,1,"نهاية المباراة :
سورية 4
المالديف 0
#hawa_sport",٤ يونيو، الساعة ٨:٥٣ م,تفاعل ‏١٫٥ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٤ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١١٩‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٦‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٦‏ من الأشخاص مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2951043941849829&id=1443089249311980&anchor_composer=false
212,1,"جوووووول الرابع لمنتخبنا عن طريق محمود المواس من ضربة جزاء ثالثة..
سورية 4
المالديف 0
#hawa_sport",٤ يونيو، الساعة ٨:٢٩ م,تفاعل ‏٢٫٣ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢٫١ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٩٧‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٥١‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٣‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٢‏ من الأشخاص مع ‏واااو‏,https://touch.facebook.com/story.php?story_fbid=2951031198517770&id=1443089249311980&anchor_composer=false
213,1,"بداية الشوط الثاني :
سورية 3
المالديف 0
#hawa_sport",٤ يونيو، الساعة ٨:٠٣ م,تفاعل ‏٥٥٦‏ من الأشخاص مع هذا المنشور;تفاعل ‏٥٤٢‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٢‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢‏ من الأشخاص مع ‏هاهاها‏,https://touch.facebook.com/story.php?story_fbid=2951017758519114&id=1443089249311980&anchor_composer=false
214,1,"نهاية الشوط الأول :
سورية 3
المالديف 0
#hawa_sport",٤ يونيو، الساعة ٧:٤٨ م,تفاعل ‏٨٦٥‏ من الأشخاص مع هذا المنشور;تفاعل ‏٨٠٤‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٥٤‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٣‏ من الأشخاص مع ‏أدعمه‏;تفاعل شخص واحد مع ‏واااو‏,https://touch.facebook.com/story.php?story_fbid=2951008571853366&id=1443089249311980&anchor_composer=false
215,1,"جوووووول الثالث لمنتخبنا عن طريق محمود المواس من ضربة جزاء ثانية..
سورية 3
المالديف 0
#hawa_sport",٤ يونيو، الساعة ٧:٤٦ م,تفاعل ‏١٫٥ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٤ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٨٦‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٠‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٤‏ من الأشخاص مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2951007771853446&id=1443089249311980&anchor_composer=false
216,1,"جوووووول الثاني لمنتخبنا عن طريق اياز عثمان من ضربة جزاء..
سورية 2
المالديف 0
#hawa_sport",٤ يونيو، الساعة ٧:٣٣ م,تفاعل ‏١٫٦ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٥ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٩١‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٦‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٤‏ من الأشخاص مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2950998778521012&id=1443089249311980&anchor_composer=false
217,1,"جوووووول الأول لمنتخبنا عن طريق محمود المواس 🇸🇾🇸🇾
سورية 1
المالديف 0
#hawa_sport",٤ يونيو، الساعة ٧:٢٨ م,تفاعل ‏١٫٤ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٣ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١١٦‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٧‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٦‏ من الأشخاص مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2950996278521262&id=1443089249311980&anchor_composer=false
218,1,"بداية المباراة :
سورية 🆚 المالديف
#hawa_sport",٤ يونيو، الساعة ٦:٥٩ م,تفاعل ‏٦٩٥‏ من الأشخاص مع هذا المنشور;تفاعل ‏٦٨٢‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٠‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣‏ من الأشخاص مع ‏هاهاها‏,https://touch.facebook.com/story.php?story_fbid=2950979048522985&id=1443089249311980&anchor_composer=false
219,1,لأول مرة في مسيرته الاحترافية، ليبرون جيمس يخرج من الدور الأول للبلاي اوفس..,٤ يونيو، الساعة ٦:٣٠ م,تفاعل ‏٨٦٥‏ من الأشخاص مع هذا المنشور;تفاعل ‏٨٤٣‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١١‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٥‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٥‏ من الأشخاص مع ‏واااو‏;تفاعل شخص واحد مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2950959975191559&id=1443089249311980&anchor_composer=false
220,1,رسمياً: نادي #تشيلسي يعلن عن تجديد عقد لاعبه تياغو سيلفا حتى يونيو 2022..,٤ يونيو، الساعة ٦:٢١ م,تفاعل ‏٦٣٤‏ من الأشخاص مع هذا المنشور;تفاعل ‏٦١٤‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٧‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢‏ من الأشخاص مع ‏أدعمه‏;تفاعل شخص واحد مع ‏هاهاها‏,https://touch.facebook.com/story.php?story_fbid=2950953081858915&id=1443089249311980&anchor_composer=false
221,1,تشكيلة منتخب سوريا لمواجهة المالديف بعد قليل,٤ يونيو، الساعة ٥:٣٣ م,تفاعل ‏١٫٤ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٣ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢٥‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٧‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٤‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٢‏ من الأشخاص مع ‏أغضبني‏;تفاعل شخص واحد مع ‏أحزنني‏,https://touch.facebook.com/story.php?story_fbid=2950923908528499&id=1443089249311980&anchor_composer=false
222,1,"[ شنايدر ، روبن ]
🔘 حملوا ""هولندا"" على أكتافهم على مدار ⬅️ 10 سنوات
✔ رُبع نهائي يورو 2008
⬅️ الخسارة في الأوقات الإضافية.
✔ نهائي مونديال 2010 (الوصيف)
⬅️ الخسارة في الأوقات الإضافية.
✔ نُصف نهائي مونديال 2014
⬅️ الخسارة بركلات الحظ الترجيحية.
⬅️ ومن ثم الفوز على البرازيل بثلاثية والحصول على الميدالية البرونزية ""المركز الثالث"".
أساطير حقيقية في تاريخ هولندا 🦁 🧡",٤ يونيو، الساعة ٥:٠٠ م,تفاعل ‏١٫٧ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٤ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢٤٩‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٠‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٣‏ من الأشخاص مع ‏أحزنني‏;تفاعل شخص واحد مع ‏هاهاها‏,https://touch.facebook.com/story.php?story_fbid=2950903525197204&id=1443089249311980&anchor_composer=false
223,1,رسمياً : تجديد عقد توماس توخيل مدرب #تشيلسي حتى عام 2024.,٤ يونيو، الساعة ٤:٠٩ م,تفاعل ‏٨٢٠‏ من الأشخاص مع هذا المنشور;تفاعل ‏٨٠٦‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٢‏ من الأشخاص مع ‏أحببته‏;تفاعل شخص واحد مع ‏هاهاها‏;تفاعل شخص واحد مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2950874728533417&id=1443089249311980&anchor_composer=false
224,1,"حقيقةً فوز اليونان بيورو 2004 لا يتم الحديث عنه بشكل كافٍ.
فازوا في ربع النهائي ونصف النهائي والنهائي بثلاثة أهداف من رأسيات!🇬🇷🏆
اعتمدت اليونان طوال البطولة على دفاعها القوي وهجماتها المرتدة ورأسيات لاعبيها.👏
أقصت منتخبات تمتلك قوة هجومية ضاربة كفرنسا وتشيك والبرتغال✅
#هوا_اليورو",٤ يونيو، الساعة ٤:٠٠ م,تفاعل ‏١٫٧ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٦ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٥٨‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣‏ من الأشخاص مع ‏أدعمه‏;تفاعل شخص واحد مع ‏واااو‏,https://touch.facebook.com/story.php?story_fbid=2950869291867294&id=1443089249311980&anchor_composer=false
225,1,"بداية المباراة :
الأرجنتين 🆚 تشيلي
تصفيات امريكا الجنوبية لكأس العالم
#hawa_sport",٤ يونيو، الساعة ٣:٠١ ص,تفاعل ‏٤٥٥‏ من الأشخاص مع هذا المنشور;تفاعل ‏٤٤٩‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٤‏ من الأشخاص مع ‏أحببته‏;تفاعل شخص واحد مع ‏هاهاها‏;تفاعل شخص واحد مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2950510375236519&id=1443089249311980&anchor_composer=false
226,هوا سبورت - Hawa sport,"نهاية الشوط الأول :
الاوروغواي 0
الباراغواي 0
تصفيات امريكا الجنوبية لكأس العالم
#hawa_sport",٤ يونيو، الساعة ١:٤٨ ص,تفاعل ‏٤٢٣‏ من الأشخاص مع هذا المنشور;تفاعل ‏٤٢١‏ من الأشخاص مع ‏أعجبني‏;تفاعل شخص واحد مع ‏أحببته‏;تفاعل شخص واحد مع ‏هاهاها‏,https://touch.facebook.com/story.php?story_fbid=2950481458572744&id=1443089249311980&anchor_composer=false
227,هوا سبورت - Hawa sport,"بداية المباراة :
الاوروغواي 🆚 الباراغواي
تصفيات امريكا الجنوبية لكأس العالم
#hawa_sport",٤ يونيو، الساعة ١:٠١ ص,تفاعل ‏٦٩٧‏ من الأشخاص مع هذا المنشور;تفاعل ‏٦٩٥‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢‏ من الأشخاص مع ‏أحببته‏,https://touch.facebook.com/story.php?story_fbid=2950461048574785&id=1443089249311980&anchor_composer=false
228,هوا سبورت - Hawa sport,"تشكيلة الرسمية :
الاوروغواي 🆚 الباراغواي
تصفيات امريكا الجنوبية لكأس العالم
#hawa_sport",٤ يونيو، الساعة ١٢:٢٥ ص,تفاعل ‏٤٦٥‏ من الأشخاص مع هذا المنشور;تفاعل ‏٤٦٣‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢‏ من الأشخاص مع ‏أحببته‏,https://touch.facebook.com/story.php?story_fbid=2950445508576339&id=1443089249311980&anchor_composer=false
229,هوا سبورت - Hawa sport,"🚨 رسميًا |
- غياب أرنولد عن بطولة اليورو بسبب الإصابةالتي تعرض لها ضد النمسا.",٣ يونيو، الساعة ٨:٤٤ م,تفاعل ‏٥٨٨‏ من الأشخاص مع هذا المنشور;تفاعل ‏٥٨٢‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٤‏ من الأشخاص مع ‏أحزنني‏;تفاعل شخص واحد مع ‏أحببته‏;تفاعل شخص واحد مع ‏واااو‏,https://touch.facebook.com/story.php?story_fbid=2950343488586541&id=1443089249311980&anchor_composer=false
230,هوا سبورت - Hawa sport,"🚨🚨 حسب أشرف بن عياد :
كومان مستمر مع برشلونة رسميا",٣ يونيو، الساعة ٨:٠٥ م,تفاعل ‏٩٥٣‏ من الأشخاص مع هذا المنشور;تفاعل ‏٩١١‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢٠‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏١٨‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢‏ من الأشخاص مع ‏أغضبني‏;تفاعل شخص واحد مع ‏أدعمه‏;تفاعل شخص واحد مع ‏أحزنني‏,https://touch.facebook.com/story.php?story_fbid=2950325038588386&id=1443089249311980&anchor_composer=false
231,هوا سبورت - Hawa sport,ماهر بحري مدرب تشرين السابق والحاصل معه على لقبي الدوري آخر موسمين يوقع عقداً جديداً مع نادي الوحدة,٣ يونيو، الساعة ٦:٢٢ م,تفاعل ‏٩١٤‏ من الأشخاص مع هذا المنشور;تفاعل ‏٨٨٩‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٤‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٦‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٣‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٢‏ من الأشخاص مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2950265165261040&id=1443089249311980&anchor_composer=false
232,هوا سبورت - Hawa sport,"منتخبات المجموعة الثانية
بلجيكا |
خمس مشاركات في تاريخ اليورو أولها عام 1972 .
افضل إنجاز الوصول إلى دور نصف النهائي في يورو 1980 .
الدنمارك |
8 مشاركات في تاريخ اليورو أولها عام 1964
أفضل إنجاز التتويج بلقب وحيد عام 1992 .
منتخب فنلندا |
أول مشاركة لها في تاريخ نهائيات كأس أمم أوروبا .
منتخب روسيا
|
خمس مشاركات في تاريخ اليورو أولها عام 1996
افضل إنجاز الوصول إلى نصف نهائي يورو 2008 .
#هوا_اليورو",٣ يونيو، الساعة ٤:١٧ م,تفاعل ‏٦٦١‏ من الأشخاص مع هذا المنشور;تفاعل ‏٦٥٤‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٥‏ من الأشخاص مع ‏أحببته‏;تفاعل شخص واحد مع ‏هاهاها‏;تفاعل شخص واحد مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2950188141935409&id=1443089249311980&anchor_composer=false
233,هوا سبورت - Hawa sport,الدولي المغربي السابق المهدي بن عطية يعلن مغادرته الدحيل القطري,٣ يونيو، الساعة ٣:٢١ م,تفاعل ‏٥٢٢‏ من الأشخاص مع هذا المنشور;تفاعل ‏٥١٥‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٦‏ من الأشخاص مع ‏أحببته‏;تفاعل شخص واحد مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2950157448605145&id=1443089249311980&anchor_composer=false
234,هوا سبورت - Hawa sport,"🚨 كما ذكرنا سابقا رسميا :
انتر يعلن تعيين سيمون انزاغي مدربا للفريق",٣ يونيو، الساعة ٢:٣٣ م,تفاعل ‏١ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٩٨٦‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٣‏ من الأشخاص مع ‏أحببته‏;تفاعل شخص واحد مع ‏هاهاها‏;تفاعل شخص واحد مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=2950134068607483&id=1443089249311980&anchor_composer=false
